Sequence_ID	Predicted_Label
PM0103-C.g607	B
PM0103-C.g575	B
PM0103-C.g621	B
PM0103-C.g175	B
PM0103-C.g642	B
PM0103-C.g662	B
PM0103-C.g537	B
PM0103-C.g673	A
PM0103-C.g684	B
PM0103-C.g341	A
PM0103-C.g728	B
PM0103-C.g761	A
PM0103-C.g781	B
PM0103-C.g771	B
PM0103-C.g299	C
PM0103-C.g850	A
PM0103-C.g377	B
PM0103-C.g877	B
PM0103-C.g883	E
PM0103-C.g652	B
PM0103-C.g915	B
PM0103-C.g944	C
PM0103-C.g281	B
PM0103-C.g970	B
PM0103-C.g969	B
PM0103-C.g971	A
PM0103-C.g989	B
PM0103-C.g12	B
PM0103-C.g1	C
PM0107-C.g556	B
PM0107-C.g582	A
PM0107-C.g36	B
PM0107-C.g502	B
PM0107-C.g162	A
PM0107-C.g291	B
PM0107-C.g83	A
PM0107-C.g101	C
PM0107-C.g605	B
PM0107-C.g160	B
PM0107-C.g119	B
PM0107-C.g11	C
PM0107-C.g200	A
PM0107-C.g188	B
PM0107-C.g536	A
PM0107-C.g254	B
PM0107-C.g277	B
PM0107-C.g290	B
PM0107-C.g305	B
PM0107-C.g330	B
PM0107-C.g617	B
PM0107-C.g342	B
PM0107-C.g367	B
PM0107-C.g380	B
PM0107-C.g392	B
PM0107-C.g416	B
PM0107-C.g230	C
PM0107-C.g266	C
PM0107-C.g473	B
PM0107-C.g479	B
PM0107-C.g498	B
PM0107-C.g444	B
PM0107-C.g499	B
PM0107-C.g453	B
PM0107-C.g214	C
PM0107-C.g51	A
PM0107-C.g243	B
PM0107-C.g515	A
PM0107-C.g67	B
PM0107-C.g519	B
PH0717-C.g634	B
PH0717-C.g647	B
PH0717-C.g652	B
PH0717-C.g663	B
PH0717-C.g552	B
PH0717-C.g689	B
PH0717-C.g705	B
PH0717-C.g697	B
PH0717-C.g194	B
PH0717-C.g714	B
PH0717-C.g721	B
PH0717-C.g730	B
PH0717-C.g748	B
PH0717-C.g586	B
PH0717-C.g740	B
PH0717-C.g776	B
PH0717-C.g832	A
PH0717-C.g844	B
PH0717-C.g848	B
PH0717-C.g501	B
PH0717-C.g60	B
PH0717-C.g88	C
PH0718-C.g312	A
PH0718-C.g441	B
PH0718-C.g571	A
PH0718-C.g751	A
PH0718-C.g163	E
PH0718-C.g780	B
PH0718-C.g808	A
PH0718-C.g828	A
PH0718-C.g14	B
PH0718-C.g28	B
PH0718-C.g164	E
PH0718-C.g78	A
PH0718-C.g91	B
PH0718-C.g108	C
PH0718-C.g202	C
PH0718-C.g162	B
PH0718-C.g174	A
PH0718-C.g219	B
PH0718-C.g234	B
PH0718-C.g186	A
PH0718-C.g667	A
PH0718-C.g260	B
PH0718-C.g300	C
PH0718-C.g324	B
PH0718-C.g345	B
PH0718-C.g377	B
PH0718-C.g404	C
PH0718-C.g416	B
PH0718-C.g471	C
PH0718-C.g459	B
PH0718-C.g483	B
PH0718-C.g334	B
PH0718-C.g392	B
PH0718-C.g513	B
PH0718-C.g525	B
PH0718-C.g535	B
PH0718-C.g544	B
PH0718-C.g556	B
PH0718-C.g570	B
PH0718-C.g579	B
PH0718-C.g610	B
PH0718-C.g497	B
PH0718-C.g165	E
PH0718-C.g637	B
PH0718-C.g675	B
PH0718-C.g694	B
PH0718-C.g734	B
PH0718-C.g668	A
PH0718-C.g800	B
PH0718-C.g821	B
PH0719-C.g509	A
PH0719-C.g683	E
PH0719-C.g67	B
PH0719-C.g12	B
PH0719-C.g162	A
PH0719-C.g116	B
PH0719-C.g133	B
PH0719-C.g669	A
PH0719-C.g262	B
PH0719-C.g303	B
PH0719-C.g329	B
PH0719-C.g364	B
PH0719-C.g218	B
PH0719-C.g318	B
PH0719-C.g417	A
PH0719-C.g448	B
PH0719-C.g508	A
PH0719-C.g307	B
PH0719-C.g629	B
PH0719-C.g497	B
PH0719-C.g163	A
PH0719-C.g554	B
PH0719-C.g234	B
PH0719-C.g353	B
PH0719-C.g101	B
PH0719-C.g581	A
PH0719-C.g371	B
PH0719-C.g305	B
PR0164-C.g356	C
PR0164-C.g640	B
PR0164-C.g491	A
PR0164-C.g235	B
PR0164-C.g460	B
PR0164-C.g802	A
PR0164-C.g810	B
PR0164-C.g105	B
PR0164-C.g106	B
PR0164-C.g283	B
PR0164-C.g997	C
PR0165-C.g281	A
PR0165-C.g461	A
PR0165-C.g730	B
PR0165-C.g1111	B
PR0165-C.g605	A
PR0165-C.g1216	B
PR0165-C.g849	A
PR0165-C.g983	A
PR0165-C.g67	A
PR0165-C.g135	E
PR0165-C.g116	E
PR0165-C.g1317	A
PR0165-C.g206	A
PR0165-C.g243	B
PR0165-C.g280	A
PR0165-C.g337	B
PR0165-C.g183	C
PR0165-C.g259	A
PR0165-C.g377	B
PR0165-C.g394	B
PR0165-C.g410	B
PR0165-C.g460	A
PR0165-C.g445	B
PR0165-C.g503	B
PR0165-C.g480	A
PR0165-C.g541	C
PR0165-C.g571	B
PR0165-C.g604	C
PR0165-C.g619	C
PR0165-C.g669	C
PR0165-C.g656	C
PR0165-C.g643	A
PR0165-C.g630	C
PR0165-C.g680	B
PR0165-C.g697	C
PR0165-C.g718	C
PR0165-C.g493	B
PR0165-C.g741	C
PR0165-C.g554	B
PR0165-C.g729	B
PR0165-C.g755	C
PR0165-C.g787	B
PR0165-C.g807	B
PR0165-C.g823	B
PR0165-C.g834	B
PR0165-C.g848	A
PR0165-C.g707	B
PR0165-C.g799	B
PR0165-C.g879	B
PR0165-C.g892	B
PR0165-C.g866	B
PR0165-C.g904	B
PR0165-C.g529	B
PR0165-C.g778	B
PR0165-C.g766	B
PR0165-C.g932	B
PR0165-C.g961	B
PR0165-C.g982	B
PR0165-C.g995	B
PR0165-C.g972	B
PR0165-C.g1038	B
PR0165-C.g301	B
PR0165-C.g1208	B
PR0165-C.g1222	B
PR0165-C.g1280	B
PR0165-C.g61	A
PR0165-C.g1053	B
PR0165-C.g81	B
PR0165-C.g44	B
PR0165-C.g148	B
PR0165-C.g147	C
PR0165-C.g115	B
PR0165-C.g588	A
PR0166-C.g562	C
PR0166-C.g708	B
PR0166-C.g1257	A
PR0166-C.g1078	A
PR0166-C.g43	A
PR0166-C.g970	A
PR0166-C.g1177	B
PR0166-C.g405	E
PR0166-C.g69	B
PR0166-C.g94	A
PR0166-C.g109	A
PR0166-C.g128	A
PR0166-C.g144	A
PR0166-C.g195	A
PR0166-C.g211	B
PR0166-C.g248	A
PF0246-C.g504	B
PF0246-C.g505	B
PF0246-C.g408	B
PF0246-C.g509	C
PF0246-C.g512	B
PF0246-C.g508	B
PF0246-C.g519	B
PF0246-C.g520	B
PF0246-C.g522	B
PF0246-C.g521	B
PF0246-C.g316	B
PF0246-C.g526	C
PF0246-C.g527	B
PF0246-C.g525	B
PF0246-C.g530	B
PF0246-C.g533	B
PF0246-C.g540	B
PF0246-C.g541	B
PF0246-C.g544	B
PF0246-C.g555	C
PF0246-C.g594	B
PF0246-C.g549	A
PF0246-C.g1	B
PF0246-C.g2	B
PF0246-C.g39	B
PF0246-C.g40	C
PF0246-C.g44	B
PF0246-C.g57	B
PF0248-C.g373	A
PF0248-C.g656	A
PF0248-C.g471	A
PF0248-C.g15	E
PF0248-C.g759	A
PF0248-C.g744	B
PF0248-C.g55	C
PF0248-C.g262	A
PF0248-C.g68	B
PF0248-C.g79	B
PF0248-C.g95	B
PF0248-C.g152	C
PF0248-C.g164	B
PF0248-C.g186	B
PF0248-C.g199	B
PF0248-C.g176	B
PF0248-C.g213	B
PF0248-C.g224	B
PF0248-C.g237	B
PF0248-C.g274	B
PF0248-C.g260	B
PF0248-C.g342	A
PF0248-C.g331	A
PF0248-C.g261	A
PF0248-C.g312	C
PF0248-C.g742	B
PF0249-C.g1286	A
PF0249-C.g381	B
PF0249-C.g87	A
PF0249-C.g662	A
PF0249-C.g322	B
PF0249-C.g341	A
PF0249-C.g231	B
PF0249-C.g1026	A
PF0249-C.g411	B
PF0249-C.g399	A
PF0249-C.g919	A
PF0249-C.g479	B
PF0249-C.g492	B
PF0249-C.g799	B
PF0249-C.g1248	A
PF0249-C.g920	A
PF0249-C.g508	A
PF0249-C.g524	A
PF0249-C.g796	B
PF0249-C.g614	A
PF0249-C.g563	A
PF0249-C.g585	A
PF0249-C.g626	A
PF0249-C.g879	A
PF0249-C.g636	A
PF0249-C.g678	B
PF0249-C.g647	B
PF0249-C.g1266	B
PF0249-C.g704	B
PF0249-C.g742	B
PF0249-C.g717	A
PF0249-C.g525	A
PF0249-C.g769	C
PF0249-C.g836	B
PF0249-C.g314	A
PF0249-C.g869	B
PF0249-C.g263	B
PF0249-C.g858	B
PF0249-C.g1285	B
PF0249-C.g903	B
PF0249-C.g892	B
PF0249-C.g798	B
PF0249-C.g954	C
PF0249-C.g969	B
PF0249-C.g980	B
PF0249-C.g932	B
PA0047-C.g503	A
PA0047-C.g17	B
PA0047-C.g280	B
PA0047-C.g151	B
PA0047-C.g512	A
PA0047-C.g545	A
PA0047-C.g460	C
PA0047-C.g124	C
PA0047-C.g166	B
PA0047-C.g63	B
PA0047-C.g208	B
PA0047-C.g231	B
PA0047-C.g255	C
PA0047-C.g79	B
PA0047-C.g268	E
PA0047-C.g291	B
PA0047-C.g301	C
PA0047-C.g529	B
PA0047-C.g313	A
PA0047-C.g530	A
PA0047-C.g323	A
PA0047-C.g332	A
PA0047-C.g47	B
PA0047-C.g135	A
PA0047-C.g220	B
PA0047-C.g437	B
PA0047-C.g461	B
PA0047-C.g244	B
PA0047-C.g462	B
PA0047-C.g473	B
PA0047-C.g478	C
PA0047-C.g489	B
PA0047-C.g490	C
PA0047-C.g505	C
PA0047-C.g528	B
PA0047-C.g374	A
PA0047-C.g510	B
PA0049-C.g275	C
PA0049-C.g140	A
PA0049-C.g83	A
PA0049-C.g544	A
PA0049-C.g124	C
PA0049-C.g108	B
PA0049-C.g181	B
PA0049-C.g154	A
PA0049-C.g13	A
PA0049-C.g233	B
PA0049-C.g45	A
PA0049-C.g507	A
PA0049-C.g273	B
PA0049-C.g313	C
PA0049-C.g333	B
PA0049-C.g446	C
PA0049-C.g344	B
PA0049-C.g339	B
PA0049-C.g363	A
PA0049-C.g372	B
PA0049-C.g382	C
PA0049-C.g399	C
PA0049-C.g410	B
PA0049-C.g423	E
PA0049-C.g404	B
PA0049-C.g417	B
PA0049-C.g438	B
PA0049-C.g430	B
PA0049-C.g444	B
PA0049-C.g452	B
PA0049-C.g453	B
PA0049-C.g454	B
PA0049-C.g455	B
PA0049-C.g461	B
PA0049-C.g463	C
PA0049-C.g462	B
PA0049-C.g466	B
PA0049-C.g447	B
PA0049-C.g70	B
PA0049-C.g469	B
PA0049-C.g475	A
PA0049-C.g508	A
PA0049-C.g482	B
PA0049-C.g495	B
PA0049-C.g498	C
PA0049-C.g499	B
PA0049-C.g69	A
PA0049-C.g506	E
PA0049-C.g424	E
PA0049-C.g519	B
PA0049-C.g520	B
PA0049-C.g521	C
PA0049-C.g465	B
PA0049-C.g30	C
PA0049-C.g301	B
PA0049-C.g44	B
PA0049-C.g14	B
PA0049-C.g288	C
PA0049-C.g29	C
PA0050-C.g371	A
PA0050-C.g399	A
PA0050-C.g426	A
PA0050-C.g467	A
PF0625-C.g224	B
PF0625-C.g8	B
PF0625-C.g32	B
PF0625-C.g64	A
PF0625-C.g70	C
PF0625-C.g103	C
PF0625-C.g51	B
PF0627-C.g1041	E
PF0627-C.g1313	A
PF0627-C.g487	A
PF0627-C.g209	A
PF0627-C.g705	C
PF0627-C.g269	A
PF0627-C.g355	B
PF0627-C.g317	A
PF0627-C.g456	A
PF0627-C.g433	B
PF0627-C.g538	A
PF0627-C.g603	A
PF0627-C.g559	A
PF0627-C.g642	B
PF0627-C.g682	B
PF0627-C.g704	B
PF0627-C.g761	A
PF0627-C.g885	A
PF0627-C.g836	B
PF0627-C.g937	B
PF0627-C.g823	A
PF0627-C.g969	A
PF0627-C.g741	C
PF0627-C.g1025	B
PF0627-C.g1056	B
PF0627-C.g1009	B
PF0627-C.g1039	B
PF0627-C.g1068	B
PF0627-C.g1094	A
PF0627-C.g1106	A
PF0627-C.g1129	B
PF0627-C.g1118	A
PF0627-C.g1147	A
PF0627-C.g1208	B
PF0627-C.g1173	A
PF0627-C.g853	A
PF0627-C.g1220	B
PF0627-C.g1230	B
PF0627-C.g1270	B
PF0627-C.g1158	A
PF0627-C.g623	B
PF0627-C.g1286	B
PF0627-C.g1298	B
PF0627-C.g1244	A
PF0627-C.g1312	B
PF0627-C.g1193	B
PF0627-C.g1337	B
PF0627-C.g1365	B
PF0627-C.g488	B
PF0627-C.g1325	B
PF0627-C.g1352	A
PF0627-C.g1381	B
PF0627-C.g1391	B
PF0627-C.g1402	A
PF0627-C.g1440	B
PF0627-C.g1519	B
PF0627-C.g1563	B
PF0627-C.g954	B
PF0627-C.g1577	B
PF0627-C.g1640	B
PF0627-C.g1666	B
PF0627-C.g1695	B
PF0627-C.g12	B
PF0627-C.g35	C
PF0627-C.g25	C
PF0627-C.g106	C
PF0627-C.g125	B
PF0627-C.g152	B
PF0627-C.g144	B
PF0627-C.g1416	C
PF0627-C.g181	B
PF0627-C.g190	C
PF0627-C.g208	C
PF0627-C.g214	B
PF0627-C.g164	B
PF0627-C.g235	B
PF0627-C.g241	B
PF0627-C.g221	A
PF0627-C.g228	E
PF0627-C.g279	B
PF0627-C.g283	B
PF0627-C.g250	C
PF0627-C.g255	C
PF0627-C.g277	B
PF0627-C.g298	C
PF0627-C.g308	B
PF0627-C.g1674	B
PF0627-C.g304	B
PF0627-C.g1489	C
PF0627-C.g325	B
PF0627-C.g1589	C
PF0627-C.g1684	C
PF0627-C.g336	B
PH0719-C.g32	B
PH0722-C.g172	A
PH0722-C.g320	B
PH0722-C.g460	B
PH0722-C.g574	B
PH0722-C.g676	A
PH0722-C.g703	A
PH0722-C.g745	E
PH0722-C.g768	B
PH0722-C.g36	A
PH0722-C.g56	B
PH0722-C.g123	B
PH0722-C.g124	B
PH0722-C.g87	B
PH0722-C.g15	A
PH0722-C.g97	C
PH0722-C.g171	B
PH0722-C.g228	A
PH0722-C.g241	B
PH0722-C.g213	A
PH0722-C.g331	B
PH0722-C.g343	C
PH0722-C.g356	B
PH0722-C.g368	B
PH0722-C.g394	B
PH0722-C.g411	B
PH0722-C.g428	B
PH0722-C.g446	B
PH0722-C.g157	B
PH0722-C.g459	B
PH0722-C.g186	B
PH0722-C.g468	B
PH0722-C.g493	B
PH0722-C.g518	B
PH0722-C.g531	B
PH0722-C.g538	B
PH0722-C.g620	C
PH0722-C.g689	B
PH0722-C.g660	A
PH0722-C.g714	C
PH0722-C.g746	B
PH0722-C.g14	B
PH0723-C.g502	A
PH0723-C.g19	A
PH0723-C.g128	E
PH0723-C.g158	B
PH0723-C.g175	A
PH0723-C.g189	B
PH0723-C.g235	A
PH0723-C.g205	B
PH0723-C.g252	B
PH0723-C.g267	B
PH0723-C.g306	B
PH0723-C.g772	B
PH0723-C.g221	B
PH0723-C.g320	B
PH0723-C.g336	B
PH0723-C.g365	B
PH0723-C.g396	A
PH0723-C.g410	B
PH0723-C.g461	B
PH0723-C.g475	A
PH0723-C.g489	A
PH0723-C.g142	C
PH0723-C.g512	C
PH0723-C.g501	B
PH0723-C.g535	B
PH0723-C.g575	B
PH0723-C.g586	B
PH0723-C.g367	C
PH0723-C.g599	B
PH0723-C.g448	C
PH0723-C.g528	C
PH0723-C.g641	C
PH0723-C.g632	B
PH0723-C.g658	C
PH0723-C.g366	C
PH0723-C.g667	B
PH0723-C.g676	B
PH0723-C.g686	B
PH0723-C.g692	B
PH0723-C.g698	B
PH0723-C.g719	B
PH0723-C.g732	B
PH0723-C.g737	B
PH0723-C.g742	B
PH0723-C.g749	B
PH0723-C.g647	B
PH0723-C.g754	B
PH0723-C.g757	B
PH0723-C.g764	B
PH0723-C.g776	B
PH0723-C.g777	B
PH0723-C.g807	A
PH0723-C.g835	A
PH0723-C.g842	A
PH0723-C.g11	C
PH0723-C.g17	C
PH0723-C.g18	B
PH0723-C.g27	C
PF0790-C.g1325	A
PF0790-C.g5	C
PF0790-C.g118	B
PF0790-C.g29	B
PF0790-C.g43	B
PF0790-C.g47	B
PF0790-C.g51	B
PF0790-C.g57	B
PF0790-C.g1049	B
PF0790-C.g64	B
PF0790-C.g73	B
PF0790-C.g82	C
PF0790-C.g79	B
PF0790-C.g107	B
PF0790-C.g98	B
PF0790-C.g1191	B
PF0790-C.g101	B
PF0790-C.g113	B
PF0790-C.g94	B
PF0790-C.g645	B
PF0790-C.g1159	B
PF0790-C.g129	B
PF0790-C.g136	B
PF0790-C.g144	B
PF0790-C.g132	B
PF0790-C.g142	B
PF0790-C.g1270	B
PF0790-C.g145	B
PF0790-C.g1251	B
PF0790-C.g146	B
PF0790-C.g36	B
PF0790-C.g148	B
PF0790-C.g149	B
PF0790-C.g150	B
PF0790-C.g289	A
PF0790-C.g108	B
PF0790-C.g151	B
PF0790-C.g152	C
PF0790-C.g156	B
PF0790-C.g160	B
PF0790-C.g165	B
PF0790-C.g168	B
PF0790-C.g1326	A
PF0790-C.g184	B
PF0790-C.g185	A
PF0790-C.g188	B
PF0790-C.g195	A
PF0790-C.g292	A
PF0790-C.g613	B
PF0790-C.g237	B
PF0790-C.g154	B
PF0790-C.g268	B
PF0790-C.g273	B
PF0790-C.g242	C
PF0790-C.g157	B
PF0790-C.g240	A
PF0790-C.g319	B
PF0790-C.g1332	B
PF0790-C.g495	B
PF0791-C.g38	A
PF0791-C.g124	A
PF0791-C.g81	A
PF0791-C.g100	A
PF0791-C.g152	A
PF0791-C.g211	A
PF0791-C.g233	A
PF0791-C.g253	B
PF0791-C.g272	A
PF0791-C.g376	A
PF0791-C.g433	A
PF0791-C.g454	A
PF0791-C.g395	A
PF0791-C.g468	A
PF0791-C.g478	A
PF0791-C.g573	B
PF0791-C.g172	A
PF0791-C.g411	B
PF0791-C.g503	B
PF0791-C.g515	B
PF0791-C.g422	B
PF0791-C.g529	A
PF0791-C.g435	A
PF0791-C.g571	A
PF0791-C.g557	B
PF0791-C.g490	B
PF0791-C.g730	B
PF0791-C.g572	B
PF0791-C.g701	B
PF0791-C.g600	A
PF0791-C.g874	B
PF0791-C.g729	B
PF0791-C.g731	B
PF0791-C.g790	B
PF0791-C.g436	A
PF0791-C.g778	B
PF0791-C.g254	C
PF0791-C.g1253	E
PF0791-C.g860	B
PF0791-C.g872	B
PF0791-C.g803	B
QG0205-C.g868	B
QG0205-C.g887	B
QG0205-C.g882	C
QG0205-C.g897	A
QG0205-C.g898	B
QG0205-C.g867	B
QG0205-C.g452	B
QG0205-C.g5	A
QG0205-C.g2	B
QG0205-C.g48	C
QG0205-C.g51	B
QG0205-C.g73	B
QG0205-C.g83	B
QG0205-C.g85	C
QG0206-C.g396	E
QG0206-C.g849	B
QG0206-C.g553	A
QG0206-C.g1141	A
QG0206-C.g1256	B
QG0206-C.g92	A
QG0206-C.g712	A
QG0206-C.g246	A
QG0206-C.g323	B
QG0206-C.g372	B
QG0206-C.g987	B
QG0206-C.g181	B
QG0206-C.g394	B
QG0206-C.g411	B
QG0206-C.g427	B
QG0206-C.g460	B
QG0206-C.g445	A
QG0206-C.g475	B
QG0206-C.g8	B
QG0206-C.g523	A
QG0206-C.g537	B
QG0206-C.g552	B
QG0206-C.g223	A
QG0206-C.g584	B
QG0206-C.g597	B
QG0206-C.g632	A
QG0206-C.g643	B
QG0206-C.g657	B
QG0206-C.g697	B
QG0206-C.g745	B
QG0206-C.g772	B
QG0206-C.g785	B
QG0206-C.g823	C
QG0206-C.g834	B
QG0206-C.g848	B
QG0206-C.g864	C
QG0206-C.g795	B
QG0206-C.g812	B
QG0206-C.g903	B
QG0206-C.g877	C
QG0206-C.g954	B
QG0206-C.g971	B
QG0206-C.g891	B
QG0206-C.g916	B
QG0206-C.g928	B
QG0206-C.g1016	B
QG0206-C.g984	B
QG0206-C.g1047	C
QG0206-C.g1098	B
QG0206-C.g710	B
QG0206-C.g570	B
QG0206-C.g1111	B
QG0206-C.g1140	B
QG0206-C.g1189	B
QG0206-C.g1152	B
QG0206-C.g1200	B
QG0206-C.g1209	B
QG0206-C.g1244	B
QG0206-C.g1264	B
QG0206-C.g493	B
QG0206-C.g1353	B
QG0206-C.g1479	A
QG0206-C.g1413	B
QG0206-C.g1406	B
QG0206-C.g1418	B
QG0206-C.g60	A
QG0206-C.g509	C
QG0206-C.g1164	A
QG0206-C.g353	B
QG0206-C.g272	A
QG0206-C.g1178	B
QG0206-C.g1064	C
QG0206-C.g171	B
QG0206-C.g354	B
QG0206-C.g208	B
QG0206-C.g207	B
QG0206-C.g213	B
QG0206-C.g1235	C
QG0206-C.g232	B
QG0206-C.g1291	B
QG0206-C.g218	B
QG0206-C.g225	B
QG0206-C.g298	A
QG0206-C.g1255	A
QG0206-C.g942	B
QG0207-C.g563	A
PC0097-C.g1344	C
PC0097-C.g1366	B
PC0097-C.g1358	B
PC0097-C.g1396	B
PC0097-C.g1385	B
PC0097-C.g1404	B
PC0097-C.g1436	B
PC0097-C.g1444	B
PC0097-C.g1426	B
PC0097-C.g212	B
PC0097-C.g1508	A
PC0097-C.g3	B
PC0097-C.g20	B
PC0097-C.g168	B
PC0097-C.g84	B
PC0097-C.g95	B
PC0097-C.g155	B
PC0097-C.g180	B
PC0097-C.g188	A
PC0103-C.g325	A
PC0103-C.g1013	B
PC0103-C.g1222	A
PC0103-C.g177	E
PC0103-C.g486	B
PC0103-C.g241	B
PC0103-C.g221	B
PC0103-C.g259	B
PC0103-C.g299	B
PC0103-C.g324	B
PC0103-C.g339	B
PC0103-C.g200	B
PC0103-C.g880	A
PC0103-C.g356	B
PC0103-C.g370	C
PC0103-C.g411	A
PC0103-C.g456	B
PC0103-C.g517	B
PC0103-C.g533	A
PC0103-C.g651	C
PC0103-C.g702	B
PC0103-C.g717	B
PC0103-C.g471	B
PC0103-C.g763	B
PC0103-C.g779	C
PC0103-C.g589	B
PC0103-C.g484	B
PC0103-C.g798	B
PC0103-C.g809	B
PC0103-C.g820	B
PC0103-C.g395	B
PC0103-C.g830	B
PC0103-C.g864	B
PC0103-C.g853	B
PC0103-C.g893	C
PC0103-C.g900	B
PC0103-C.g636	B
PC0103-C.g933	B
PC0103-C.g960	B
PC0103-C.g559	B
PC0103-C.g981	A
PC0103-C.g1001	B
PC0103-C.g1059	B
PC0103-C.g1080	B
PC0103-C.g1088	B
PC0103-C.g1100	B
PC0103-C.g1157	B
PC0103-C.g1182	B
PC0103-C.g1200	B
PC0103-C.g543	C
PC0103-C.g1221	B
PC0103-C.g1263	B
PC0103-C.g1280	A
PC0103-C.g638	B
PC0103-C.g253	B
PC0103-C.g94	B
PC0103-C.g113	B
PC0103-C.g115	B
PC0103-C.g114	C
PC0103-C.g126	C
PC0103-C.g189	B
PC0103-C.g226	A
PC0104-C.g98	A
PC0104-C.g780	A
PC0104-C.g47	A
PC0104-C.g272	A
PC0104-C.g660	A
PC0104-C.g517	A
PC0104-C.g149	A
PC0104-C.g369	A
PC0104-C.g202	A
PC0104-C.g243	C
PC0104-C.g333	B
PC0104-C.g675	E
PC0104-C.g80	A
PC0104-C.g458	B
PC0104-C.g515	C
PC0104-C.g231	B
PC0104-C.g492	A
PC0104-C.g541	B
PC0104-C.g548	B
PF0421-C.g529	B
PF0421-C.g537	B
PF0421-C.g548	A
PF0421-C.g559	A
PF0421-C.g579	B
PF0421-C.g597	B
PF0421-C.g587	C
PF0421-C.g618	B
PF0421-C.g606	C
PF0421-C.g628	B
PF0421-C.g635	C
PF0421-C.g671	B
PF0421-C.g680	B
PF0421-C.g688	C
PF0421-C.g697	B
PF0421-C.g712	B
PF0421-C.g73	A
PF0421-C.g756	B
PF0421-C.g764	B
PF0421-C.g762	A
PF0421-C.g771	B
PF0421-C.g569	A
PF0421-C.g786	A
PF0421-C.g796	B
PF0421-C.g797	B
PF0421-C.g798	C
PF0421-C.g800	B
PF0421-C.g803	B
PF0421-C.g1	B
PF0421-C.g5	B
PF0421-C.g6	B
PF0421-C.g9	C
PF0421-C.g159	B
PF0421-C.g52	C
PF0421-C.g12	C
PF0421-C.g11	C
PF0421-C.g481	B
PF0421-C.g25	A
PF0421-C.g27	A
PF0421-C.g29	B
PF0421-C.g33	B
PF0421-C.g36	B
PF0421-C.g35	C
PF0421-C.g39	B
PF0421-C.g460	C
PF0421-C.g40	B
PF0421-C.g42	B
PF0421-C.g72	A
PF0421-C.g46	B
PF0421-C.g49	B
PF0421-C.g62	B
PF0421-C.g45	B
PF0422-C.g633	A
PF0422-C.g781	A
PF0422-C.g803	A
PF0422-C.g186	A
PF0422-C.g76	C
PF0422-C.g54	A
PF0422-C.g114	A
PF0422-C.g151	A
PF0422-C.g34	A
PF0422-C.g368	A
PF0422-C.g369	B
PF0422-C.g167	E
PF0422-C.g134	B
PF0422-C.g367	A
PF0422-C.g222	A
PF0422-C.g243	B
PF0422-C.g255	B
PF0422-C.g297	B
PF0422-C.g340	B
PF0422-C.g270	B
PF0422-C.g366	B
PF0422-C.g395	A
PF0422-C.g413	B
PF0422-C.g441	B
PF0422-C.g453	B
PF0422-C.g499	B
PF0422-C.g510	C
PF0422-C.g529	B
PF0422-C.g553	C
PF0422-C.g563	B
PF0422-C.g575	B
PF0422-C.g584	B
PF0422-C.g596	B
PF0422-C.g620	B
PF0422-C.g652	B
PF0422-C.g328	C
PF0422-C.g654	B
PF0422-C.g660	B
PF0422-C.g665	C
PF0422-C.g676	B
PF0422-C.g671	B
PF0422-C.g696	B
PF0422-C.g705	B
PF0422-C.g717	B
PF0422-C.g719	B
PF0422-C.g701	B
PF0422-C.g712	B
PF0422-C.g722	B
PV0135-C.g72	C
PV0135-C.g74	B
PV0135-C.g82	B
PV0135-C.g100	B
PV0135-C.g107	B
PV0135-C.g114	B
PV0137-C.g1	C
PV0137-C.g2	B
PV0137-C.g3	A
PV0137-C.g4	B
PV0137-C.g5	B
PV0137-C.g6	C
PV0137-C.g7	C
PV0137-C.g8	C
PV0137-C.g9	C
PV0137-C.g11	C
PV0137-C.g12	B
PV0137-C.g14	B
PV0137-C.g15	B
PV0137-C.g16	B
PV0137-C.g19	B
PV0137-C.g18	A
PV0137-C.g20	B
PV0137-C.g21	B
PV0137-C.g22	A
PV0137-C.g24	A
PV0137-C.g30	B
PV0137-C.g34	B
PV0138-C.g1	A
PV0138-C.g2	A
PV0138-C.g3	A
PV0138-C.g4	C
PV0138-C.g5	A
PV0138-C.g6	C
PV0138-C.g7	A
PV0138-C.g8	A
PV0138-C.g10	B
PV0138-C.g12	B
PV0138-C.g11	B
PV0138-C.g15	B
PV0138-C.g16	B
PV0138-C.g17	A
PV0138-C.g18	A
PV0138-C.g22	C
PV0138-C.g21	C
PV0138-C.g26	B
PV0138-C.g25	B
PV0138-C.g27	B
PV0138-C.g28	B
PV0138-C.g29	B
PV0138-C.g30	C
PV0138-C.g31	B
PV0138-C.g33	B
PV0138-C.g32	B
PV0138-C.g34	B
PV0138-C.g38	E
PV0138-C.g35	B
PV0138-C.g36	B
PV0138-C.g37	B
PV0138-C.g41	B
PV0138-C.g40	C
PV0138-C.g42	B
PV0138-C.g43	B
PV0138-C.g44	B
PV0138-C.g47	B
PV0138-C.g46	B
PV0138-C.g55	B
PV0138-C.g56	A
PV0138-C.g57	B
PV0138-C.g58	A
PV0138-C.g64	B
PV0138-C.g65	A
PV0138-C.g66	C
PV0138-C.g68	B
PV0138-C.g67	A
PV0138-C.g71	B
PV0138-C.g77	B
PV0139-C.g5	C
PV0139-C.g9	E
PV0139-C.g11	B
PV0139-C.g12	B
PV0139-C.g21	C
PV0139-C.g22	A
PV0139-C.g26	A
PV0139-C.g30	B
PV0139-C.g31	A
