Sequence_ID	Predicted_Label
PF0298-C.g540	C
PF0298-C.g541	B
PF0298-C.g542	B
PF0298-C.g493	B
PF0298-C.g543	B
PF0298-C.g545	B
PF0298-C.g546	B
PF0298-C.g547	B
PF0298-C.g551	B
PF0298-C.g548	B
PF0298-C.g550	B
PF0298-C.g552	B
PF0298-C.g559	B
PF0298-C.g564	B
PF0298-C.g224	B
PF0298-C.g569	B
PF0298-C.g586	B
PF0298-C.g1	B
PF0298-C.g14	C
PF0298-C.g18	B
PF0298-C.g19	C
PF0311-C.g621	A
PF0311-C.g176	A
PF0311-C.g581	A
PF0311-C.g567	A
PF0311-C.g256	C
PF0311-C.g603	A
PF0311-C.g614	A
PF0311-C.g20	A
PF0311-C.g35	A
PF0311-C.g52	A
PF0311-C.g69	A
PF0311-C.g159	E
PF0311-C.g173	A
PF0311-C.g207	A
PF0311-C.g218	A
PF0311-C.g230	A
PF0311-C.g296	A
PF0311-C.g270	B
PF0311-C.g283	B
PF0311-C.g244	A
PF0311-C.g335	B
PF0311-C.g349	B
PF0311-C.g361	B
PF0311-C.g403	B
PF0311-C.g445	B
PF0311-C.g476	B
PF0311-C.g460	B
PF0311-C.g489	A
PF0311-C.g323	B
PF0311-C.g434	B
PF0311-C.g511	C
PF0311-C.g534	B
PF0311-C.g535	C
PF0311-C.g374	B
PF0311-C.g536	C
PF0311-C.g544	B
PF0311-C.g539	B
PF0311-C.g545	B
PF0311-C.g558	B
PF0311-C.g546	C
PF0311-C.g556	B
PF0311-C.g559	B
PF0311-C.g563	B
PF0311-C.g560	C
PF0311-C.g564	B
PF0311-C.g566	B
PF0311-C.g565	B
PF0311-C.g573	B
PF0311-C.g568	C
PT0095-C.g494	B
PT0095-C.g503	B
PT0095-C.g510	C
PT0095-C.g540	B
PT0095-C.g519	B
PT0095-C.g528	C
PT0095-C.g556	B
PT0095-C.g471	B
PT0095-C.g579	B
PT0095-C.g588	B
PT0095-C.g593	B
PT0095-C.g609	C
PT0095-C.g613	B
PT0095-C.g597	B
PT0095-C.g602	C
PT0095-C.g619	B
PT0095-C.g622	B
PT0095-C.g627	B
PT0095-C.g634	B
PT0095-C.g639	B
PT0095-C.g644	B
PT0095-C.g655	B
PT0095-C.g665	B
PT0095-C.g666	B
PT0095-C.g667	B
PT0095-C.g668	B
PT0095-C.g669	B
PT0095-C.g674	B
PT0095-C.g675	B
PT0095-C.g684	B
PT0095-C.g698	B
PT0095-C.g719	B
PT0095-C.g736	B
PT0095-C.g426	A
PT0095-C.g16	B
PT0095-C.g21	B
PT0095-C.g28	C
PT0095-C.g30	A
PT0095-C.g33	C
PT0095-C.g38	B
PT0095-C.g43	B
PT0098-C.g596	A
PT0098-C.g683	A
PT0098-C.g31	A
PT0098-C.g50	A
PT0098-C.g87	E
PT0098-C.g103	A
PT0098-C.g134	A
PT0098-C.g119	A
PT0098-C.g324	B
PT0098-C.g205	B
PT0098-C.g244	B
PT0098-C.g233	A
PT0098-C.g191	A
PT0098-C.g290	B
PT0098-C.g18	C
PT0098-C.g322	B
PT0098-C.g384	B
PT0098-C.g349	B
PT0098-C.g371	B
PT0098-C.g398	B
PT0098-C.g409	B
PT0098-C.g421	B
PT0098-C.g436	B
PT0098-C.g360	B
PT0098-C.g478	B
PT0098-C.g505	C
PT0098-C.g486	A
PT0098-C.g513	B
PT0098-C.g523	B
PT0098-C.g530	B
PT0098-C.g560	B
PT0098-C.g562	B
PT0098-C.g569	B
PT0098-C.g554	B
PT0098-C.g470	B
PT0098-C.g571	C
PT0098-C.g580	B
PT0098-C.g588	B
PT0098-C.g461	B
PT0098-C.g592	B
PT0098-C.g323	C
PT0098-C.g604	B
PT0098-C.g611	B
PT0098-C.g595	B
PT0098-C.g608	B
PT0098-C.g625	B
PT0098-C.g614	B
PT0098-C.g624	B
PT0098-C.g586	B
PT0098-C.g653	B
PT0098-C.g680	C
PT0098-C.g679	B
PT0098-C.g690	B
PT0098-C.g699	C
PT0098-C.g9	B
PT0098-C.g14	B
PT0098-C.g20	B
PT0098-C.g34	C
PT0101-C.g420	A
PM0152-C.g88	A
PM0152-C.g118	A
PM0152-C.g160	B
PM0152-C.g184	B
PM0152-C.g196	C
PM0152-C.g225	B
PM0152-C.g239	B
PM0152-C.g263	B
PM0152-C.g274	B
PM0152-C.g252	B
PM0152-C.g285	B
PM0152-C.g296	B
PM0152-C.g325	B
PM0152-C.g312	A
PM0152-C.g335	B
PM0152-C.g346	A
PM0152-C.g369	E
PM0152-C.g404	A
PM0152-C.g443	B
PM0152-C.g434	A
PM0152-C.g477	B
PM0152-C.g488	B
PM0152-C.g542	B
PM0152-C.g529	B
PM0152-C.g572	B
PM0152-C.g616	C
PM0152-C.g633	B
PM0152-C.g640	B
PM0152-C.g651	B
PM0152-C.g655	B
PM0152-C.g666	B
PM0152-C.g660	B
PM0152-C.g669	B
PM0152-C.g671	B
PM0152-C.g391	B
PM0152-C.g676	B
PM0152-C.g677	B
PM0152-C.g680	B
PM0152-C.g681	C
PM0152-C.g682	C
PM0152-C.g684	B
PM0152-C.g683	C
PM0152-C.g688	B
PM0152-C.g689	C
PM0152-C.g55	B
PM0152-C.g692	B
PM0152-C.g695	B
PM0152-C.g697	B
PM0152-C.g551	C
PM0152-C.g696	C
PM0152-C.g698	B
PM0152-C.g702	A
PM0152-C.g703	B
PM0152-C.g704	B
PM0152-C.g705	B
PM0152-C.g709	B
PM0152-C.g708	C
PM0152-C.g710	B
PM0152-C.g621	A
PM0152-C.g6	B
PM0152-C.g686	B
PM0152-C.g10	B
PM0152-C.g11	C
PM0152-C.g12	B
PM0152-C.g13	B
PM0152-C.g19	B
PM0152-C.g381	B
PM0152-C.g30	C
PM0152-C.g29	B
PM0152-C.g582	B
PM0152-C.g591	B
PM0152-C.g40	B
PM0152-C.g46	B
PM0152-C.g47	B
PM0152-C.g5	A
PM0152-C.g51	B
PM0152-C.g50	A
PM0152-C.g56	A
PM0152-C.g59	A
PM0152-C.g64	A
PM0152-C.g54	A
PM0152-C.g419	A
PM0152-C.g71	B
PM0152-C.g73	B
PM0152-C.g77	B
PM0152-C.g78	B
PM0152-C.g498	B
PM0152-C.g85	B
PM0152-C.g93	B
PM0152-C.g690	B
PM0153-C.g401	A
PM0153-C.g533	B
PM0153-C.g662	A
PM0153-C.g238	A
PM0153-C.g945	A
PM0153-C.g1175	A
PM0153-C.g1077	A
PM0153-C.g1245	B
PM0153-C.g44	A
PM0153-C.g73	C
PA0201-C.g317	B
PA0201-C.g197	C
PA0201-C.g331	C
PA0201-C.g372	B
PA0201-C.g251	E
PA0201-C.g387	B
PA0201-C.g467	B
PA0201-C.g481	B
PA0201-C.g359	B
PA0201-C.g530	B
PA0201-C.g358	C
PA0201-C.g577	C
PA0201-C.g628	C
PA0201-C.g633	B
PA0201-C.g650	B
PA0201-C.g641	B
PA0201-C.g672	B
PA0201-C.g655	B
PA0201-C.g661	B
PA0201-C.g668	B
PA0201-C.g676	B
PA0201-C.g696	B
PA0201-C.g689	B
PA0201-C.g700	B
PA0201-C.g713	B
PA0201-C.g715	B
PA0201-C.g714	B
PA0201-C.g722	B
PA0201-C.g731	C
PA0201-C.g738	B
PA0201-C.g618	C
PA0201-C.g741	B
PA0201-C.g740	B
PA0201-C.g758	B
PA0201-C.g769	C
PA0201-C.g401	B
PA0201-C.g3	B
PA0201-C.g9	B
PA0201-C.g8	B
PA0201-C.g10	C
PA0201-C.g13	B
PA0201-C.g27	E
PA0202-C.g473	A
PA0202-C.g682	A
PA0202-C.g817	A
PA0202-C.g845	A
PA0202-C.g17	B
PA0202-C.g54	C
PA0202-C.g86	E
PA0202-C.g113	A
PA0202-C.g129	B
PA0202-C.g142	B
PA0202-C.g175	B
PA0202-C.g198	A
PA0202-C.g245	B
PA0202-C.g257	A
PA0202-C.g268	B
PA0202-C.g595	C
PA0202-C.g281	A
PA0202-C.g317	A
PA0202-C.g330	A
PA0202-C.g365	B
PA0202-C.g375	A
PA0202-C.g400	B
PA0202-C.g389	B
PA0202-C.g411	B
PA0202-C.g424	A
PA0202-C.g458	B
PA0202-C.g332	B
PA0202-C.g487	B
PA0202-C.g541	B
PA0202-C.g562	B
PA0202-C.g549	B
PA0202-C.g594	B
PA0202-C.g584	B
PA0202-C.g618	B
PA0202-C.g629	B
PA0202-C.g626	C
PA0202-C.g331	B
PA0202-C.g634	B
PA0202-C.g642	B
PA0202-C.g651	B
PA0202-C.g661	B
PA0202-C.g670	B
PA0202-C.g693	B
PA0202-C.g700	B
PA0202-C.g687	B
PA0202-C.g705	B
PA0202-C.g711	B
PA0202-C.g745	B
PA0202-C.g820	B
PA0202-C.g809	B
PA0202-C.g799	B
PA0202-C.g1	C
PA0202-C.g21	B
PA0202-C.g22	B
PA0202-C.g53	C
PA0203-C.g488	A
PA0203-C.g614	A
PA0203-C.g730	A
PT0034-C.g229	A
PT0034-C.g245	A
PT0034-C.g331	A
PT0034-C.g365	C
PT0034-C.g158	A
PT0034-C.g348	B
PT0034-C.g379	B
PT0034-C.g391	B
PT0034-C.g292	A
PT0034-C.g448	C
PT0034-C.g566	B
PT0034-C.g540	B
PT0034-C.g459	B
PT0034-C.g554	B
PT0034-C.g581	B
PT0034-C.g432	C
PT0034-C.g622	B
PT0034-C.g526	B
PT0034-C.g669	C
PT0034-C.g684	B
PT0034-C.g433	B
PT0034-C.g699	C
PT0034-C.g723	B
PT0034-C.g741	B
PT0034-C.g756	B
PT0034-C.g767	C
PT0034-C.g779	B
PT0034-C.g799	B
PT0034-C.g787	B
PT0034-C.g836	C
PT0034-C.g873	B
PT0034-C.g920	B
PT0034-C.g937	B
PT0034-C.g946	B
PT0034-C.g711	B
PT0034-C.g956	B
PT0034-C.g963	B
PT0034-C.g996	B
PT0034-C.g971	B
PT0034-C.g983	B
PT0034-C.g884	B
PT0034-C.g1006	B
PT0034-C.g1032	B
PT0034-C.g1043	B
PT0034-C.g1060	B
PT0034-C.g1084	B
PT0034-C.g1093	B
PT0034-C.g1110	B
PT0034-C.g911	B
PT0034-C.g1074	B
PT0034-C.g855	C
PT0034-C.g1200	B
PT0034-C.g1019	A
PT0034-C.g1283	B
PT0034-C.g105	E
PT0034-C.g111	B
PT0034-C.g106	B
PT0034-C.g123	B
PT0035-C.g430	A
PT0035-C.g491	A
PT0035-C.g503	A
PT0035-C.g515	A
PT0035-C.g530	B
PT0035-C.g571	B
PT0035-C.g45	A
PT0035-C.g78	A
PT0035-C.g131	A
PT0035-C.g146	A
PT0035-C.g209	E
PT0035-C.g114	A
PT0035-C.g235	B
PT0035-C.g260	B
PT0035-C.g249	A
PT0035-C.g194	A
PT0035-C.g272	A
PT0035-C.g284	B
PT0035-C.g161	C
PT0035-C.g296	C
PT0035-C.g307	A
PT0035-C.g326	B
PT0035-C.g354	A
PT0035-C.g393	B
PT0035-C.g401	B
PT0035-C.g429	B
PT0035-C.g439	B
PT0035-C.g455	B
PT0035-C.g381	C
PT0035-C.g475	A
PT0035-C.g447	C
PT0035-C.g483	B
PT0035-C.g493	B
PT0035-C.g490	B
PT0035-C.g492	C
PT0035-C.g495	B
PT0035-C.g496	B
PT0035-C.g494	B
PT0035-C.g458	C
PT0035-C.g497	B
PT0035-C.g498	B
PT0035-C.g501	B
PA0104-C.g510	B
PA0104-C.g520	B
PA0104-C.g228	A
PA0104-C.g522	B
PA0104-C.g251	B
PA0104-C.g529	A
PA0104-C.g547	C
PA0104-C.g439	C
PA0104-C.g489	B
PA0104-C.g549	B
PA0104-C.g550	B
PA0104-C.g555	B
PC0005-Cx.g179	A
PC0005-Cx.g325	B
PC0005-Cx.g459	B
PC0005-Cx.g575	A
PC0005-Cx.g644	A
PC0005-Cx.g696	A
PC0005-Cx.g772	A
PC0005-Cx.g29	E
PC0005-Cx.g48	A
PC0005-Cx.g801	A
PC0005-Cx.g63	A
PC0005-Cx.g124	B
PC0005-Cx.g106	A
PC0005-Cx.g138	A
PC0005-Cx.g149	B
PC0005-Cx.g164	A
PC0005-Cx.g178	A
PC0005-Cx.g206	A
PC0005-Cx.g222	B
PC0005-Cx.g250	B
PC0005-Cx.g234	C
PC0005-Cx.g276	B
PC0005-Cx.g262	C
PC0005-Cx.g291	B
PC0005-Cx.g324	C
PC0005-Cx.g339	A
PC0005-Cx.g353	B
PC0005-Cx.g414	B
PC0005-Cx.g368	B
PC0005-Cx.g398	C
PC0005-Cx.g193	B
PC0005-Cx.g436	B
PC0005-Cx.g446	B
PC0005-Cx.g425	B
PC0005-Cx.g458	C
PC0005-Cx.g485	B
PC0005-Cx.g473	B
PC0005-Cx.g497	C
PC0005-Cx.g522	B
PC0005-Cx.g532	C
PC0005-Cx.g509	B
PC0005-Cx.g542	B
PC0005-Cx.g307	B
PC0005-Cx.g565	B
PC0005-Cx.g574	B
PC0005-Cx.g556	B
PC0005-Cx.g583	B
PC0005-Cx.g590	C
PC0005-Cx.g598	B
PC0005-Cx.g607	B
PC0005-Cx.g613	B
PC0005-Cx.g620	B
PC0005-Cx.g627	C
PC0005-Cx.g634	B
PC0005-Cx.g637	B
PC0005-Cx.g648	B
PC0005-Cx.g643	B
PC0005-Cx.g658	B
PC0005-Cx.g653	B
PC0005-Cx.g660	B
PC0005-Cx.g680	B
PC0005-Cx.g673	B
PC0005-Cx.g683	B
PC0005-Cx.g689	B
PC0005-Cx.g707	B
PC0005-Cx.g727	B
PC0005-Cx.g709	C
PC0005-Cx.g773	B
PC0005-Cx.g779	C
PC0007-C.g3	A
PC0007-C.g27	B
PC0009-C.g2	B
PC0009-C.g40	B
PC0009-C.g5	B
PC0009-C.g1	A
PC0009-C.g16	E
PC0009-C.g3	C
PC0009-C.g50	B
PC0009-C.g4	A
PC0009-C.g26	B
PC0009-C.g29	C
PC0016-C.g368	B
PC0016-C.g344	B
PC0016-C.g345	B
PC0016-C.g260	B
PC0016-C.g261	B
PC0016-C.g461	A
PC0016-C.g43	A
PT0262-C.g767	B
PT0262-C.g772	B
PT0262-C.g784	B
PT0262-C.g10	B
PT0262-C.g11	B
PT0262-C.g17	C
PT0262-C.g48	C
PT0264-C.g599	A
PT0264-C.g717	A
PT0264-C.g738	B
PT0264-C.g765	A
PT0264-C.g17	C
PT0264-C.g40	E
PT0264-C.g180	B
PT0264-C.g181	A
PT0264-C.g109	B
PT0264-C.g120	C
PT0264-C.g169	B
PT0264-C.g179	B
PT0264-C.g208	A
PT0264-C.g195	B
PT0264-C.g253	C
PT0264-C.g265	B
PT0264-C.g278	B
PT0264-C.g308	B
PT0264-C.g322	B
PT0264-C.g339	B
PT0264-C.g370	B
PT0264-C.g383	B
PT0264-C.g395	B
PT0264-C.g409	B
PT0264-C.g429	B
PT0264-C.g441	C
PT0264-C.g455	C
PT0264-C.g471	B
PT0264-C.g495	B
PT0264-C.g552	B
PT0264-C.g582	C
PT0264-C.g182	B
PT0264-C.g598	C
PT0264-C.g610	B
PT0264-C.g617	C
PT0264-C.g625	C
PT0264-C.g642	B
PT0264-C.g653	B
PT0264-C.g669	C
PT0264-C.g659	B
PT0264-C.g664	B
PT0264-C.g590	B
PT0264-C.g714	B
PT0264-C.g711	B
PT0264-C.g635	B
PT0264-C.g688	B
PT0264-C.g725	B
PT0264-C.g720	B
PT0264-C.g753	B
PT0264-C.g1	C
PT0264-C.g13	B
PT0264-C.g23	B
PT0274-Cx.g714	A
PT0274-Cx.g74	C
PT0274-Cx.g171	A
PT0274-Cx.g186	A
PT0274-Cx.g573	A
PT0274-Cx.g415	A
PT0274-Cx.g246	B
PT0274-Cx.g261	A
PT0274-Cx.g203	B
PT0274-Cx.g214	A
PT0274-Cx.g259	B
PT0274-Cx.g277	B
PT0274-Cx.g260	A
PT0274-Cx.g337	B
PT0274-Cx.g352	B
PT0274-Cx.g293	A
PT0274-Cx.g320	A
PT0274-Cx.g233	B
PT0274-Cx.g399	B
PT0274-Cx.g413	A
PT0274-Cx.g433	B
PT0274-Cx.g511	A
PT0274-Cx.g1205	C
PT0274-Cx.g451	A
PT0274-Cx.g1100	C
PT0274-Cx.g465	A
PT0274-Cx.g628	B
PT0274-Cx.g615	B
PT0274-Cx.g414	A
PT0274-Cx.g154	B
PT0274-Cx.g712	A
PT0274-Cx.g572	A
PT0274-Cx.g127	B
PT0274-Cx.g826	B
PT0274-Cx.g873	A
PT0274-Cx.g888	B
PT0274-Cx.g961	B
PT0274-Cx.g983	B
PT0274-Cx.g309	B
PT0274-Cx.g1185	B
PT0274-Cx.g365	E
PV0229-C.g81	C
PV0229-C.g78	B
PV0229-C.g87	A
PV0229-C.g86	B
PV0229-C.g88	B
PV0229-C.g89	A
PV0229-C.g101	A
PV0229-C.g105	A
PV0229-C.g110	E
PV0229-C.g113	A
PV0229-C.g114	B
PV0229-C.g121	A
PV0229-C.g118	E
PV0229-C.g124	B
PV0230-C.g1	A
PV0230-C.g2	A
PV0230-C.g3	A
PV0230-C.g7	A
PV0230-C.g9	E
PV0230-C.g8	A
PV0230-C.g12	A
PV0230-C.g11	B
PV0230-C.g13	B
PV0230-C.g14	B
PV0230-C.g19	A
PV0230-C.g20	A
PV0230-C.g21	B
PV0230-C.g61	C
PV0230-C.g64	B
PV0230-C.g67	B
PV0230-C.g69	A
PV0230-C.g75	C
PV0230-C.g73	B
PV0233-C.g11	A
PV0233-C.g12	A
PV0233-C.g13	A
PV0233-C.g18	B
PV0233-C.g19	C
PV0233-C.g20	A
PV0233-C.g21	B
PV0233-C.g22	A
PV0233-C.g25	A
PV0233-C.g28	B
PV0233-C.g29	A
PV0233-C.g30	A
PV0233-C.g31	A
PV0233-C.g32	B
PV0233-C.g33	B
PV0233-C.g37	B
PV0233-C.g75	C
PV0233-C.g74	C
PV0233-C.g76	B
PV0233-C.g77	B
PV0233-C.g78	C
PV0233-C.g79	B
PV0233-C.g80	B
PV0233-C.g81	C
PV0233-C.g82	B
PV0233-C.g87	B
PV0233-C.g88	B
PV0233-C.g91	A
PV0233-C.g92	B
PV0233-C.g89	B
PV0233-C.g90	B
PV0233-C.g104	E
PV0233-C.g96	B
PV0233-C.g95	B
PV0233-C.g100	B
PV0233-C.g99	B
PV0233-C.g102	B
PV0233-C.g101	C
PV0233-C.g105	B
PV0233-C.g110	B
PV0233-C.g106	B
PV0233-C.g109	B
PV0233-C.g112	A
PV0233-C.g114	B
PV0233-C.g111	C
PV0233-C.g115	C
PV0233-C.g120	B
PV0233-C.g124	C
PV0233-C.g123	A
PV0233-C.g125	C
PV0233-C.g138	B
PV0233-C.g131	A
PV0233-C.g132	A
PV0233-C.g133	B
PV0233-C.g134	B
PV0233-C.g137	B
PV0233-C.g142	C
PV0233-C.g144	B
PV0233-C.g143	B
PV0233-C.g145	C
PV0233-C.g148	B
PV0233-C.g153	B
PV0233-C.g155	A
PV0233-C.g156	C
PV0233-C.g159	B
PV0233-C.g160	C
PV0233-C.g164	A
PT0256-C.g226	A
PT0256-C.g238	B
PT0256-C.g248	B
PT0256-C.g210	B
PT0256-C.g262	B
PT0256-C.g299	B
PT0256-C.g150	C
PT0256-C.g403	B
PT0256-C.g419	A
PT0256-C.g274	B
PT0256-C.g443	B
PT0256-C.g468	B
PT0256-C.g518	B
PT0256-C.g527	C
PT0256-C.g537	B
PT0256-C.g596	B
PT0256-C.g627	B
PT0256-C.g469	B
PT0256-C.g654	B
PT0256-C.g637	B
PT0256-C.g647	B
PT0256-C.g662	B
PT0256-C.g695	B
PT0256-C.g682	B
PT0256-C.g672	B
PT0256-C.g678	B
PT0256-C.g713	B
PT0256-C.g700	B
PT0256-C.g716	B
PT0256-C.g345	C
PT0256-C.g493	B
PT0256-C.g618	B
PT0256-C.g765	B
PT0256-C.g775	B
PT0256-C.g780	B
PT0256-C.g791	B
PT0256-C.g809	B
PT0256-C.g812	B
PT0256-C.g814	C
PT0256-C.g29	C
PT0256-C.g35	B
PT0256-C.g45	B
PT0256-C.g792	B
PT0258-Cx.g628	B
PT0258-Cx.g730	C
PT0258-Cx.g489	A
PT0258-Cx.g24	E
PT0258-Cx.g88	A
PT0258-Cx.g116	B
PT0258-Cx.g131	C
PT0258-Cx.g281	A
PT0258-Cx.g374	B
PT0258-Cx.g897	A
PT0258-Cx.g362	C
PT0258-Cx.g184	A
PT0258-Cx.g643	B
PT0258-Cx.g443	B
PT0258-Cx.g505	C
PT0258-Cx.g183	A
PT0258-Cx.g627	B
PT0258-Cx.g663	B
PT0258-Cx.g517	B
PT0258-Cx.g781	A
PT0258-Cx.g775	A
PT0258-Cx.g797	A
PT0258-Cx.g804	B
PT0258-Cx.g836	B
PT0258-Cx.g265	B
PT0258-Cx.g163	B
PT0258-Cx.g881	B
PT0258-Cx.g253	B
PT0258-Cx.g884	A
PT0258-Cx.g890	B
PT0258-Cx.g891	A
PT0258-Cx.g916	A
PT0258-Cx.g899	B
PT0258-Cx.g164	B
PT0258-Cx.g42	B
PT0258-Cx.g879	B
PT0261-Cx.g615	A
PT0261-Cx.g893	A
PT0261-Cx.g1075	A
PT0261-Cx.g1127	A
PT0261-Cx.g33	E
PT0261-Cx.g63	A
PT0261-Cx.g110	A
PT0261-Cx.g223	A
PT0261-Cx.g264	A
PT0261-Cx.g301	B
PT0261-Cx.g332	B
PT0261-Cx.g347	B
PT0261-Cx.g250	A
PT0261-Cx.g445	C
PT0261-Cx.g361	C
PT0261-Cx.g521	B
PT0261-Cx.g630	C
PT0261-Cx.g375	B
PT0261-Cx.g655	B
PT0261-Cx.g555	A
PT0261-Cx.g689	B
PFKE09.g440	B
PFKE09.g3	C
PFKE09.g223	C
PFKE09.g270	B
PFKE09.g372	B
PFKE09.g321	B
PFKE09.g323	B
PFKE09.g269	B
PFKE09.g426	C
PFKE09.g268	B
PFKE09.g234	C
PFKE09.g332	B
PFKE09.g322	B
PFKE09.g532	B
PFKE09.g526	C
PFKE09.g368	B
PFKE09.g142	C
PFKE09.g333	B
PFKE09.g369	E
PFKE09.g563	C
PFKE09.g159	B
PFKE09.g500	B
PFKE09.g110	B
PFKE09.g56	B
PfKE02.g561	B
PfKE02.g562	A
PfKE02.g569	B
PfKE02.g570	B
PfKE02.g507	B
PfKE02.g508	B
PfKE02.g250	B
PfKE02.g251	B
PfKE02.g224	A
PfKE02.g4	A
PfKE02.g252	A
PfKE02.g88	A
PfKE02.g353	C
PfKE02.g225	A
PfKE02.g1	A
PfKE02.g7	A
PfKE02.g12	A
PfKE02.g50	A
PfKE02.g5	B
PfKE02.g264	A
PfKE02.g253	A
PfKE02.g6	A
PfKE02.g248	B
PfKE02.g428	B
PfKE02.g256	C
PfKE02.g3	A
PfKE02.g2	B
PfKE02.g8	E
PfKE02.g354	C
PfKE02.g14	C
PfKE02.g332	B
PfKE02.g501	B
PfKE02.g9	B
PfKE02.g176	B
PfKE02.g258	B
PfKE02.g291	B
PfKE02.g259	B
PfKE02.g310	B
PfKE02.g355	C
PfKE02.g302	C
PfKE02.g304	B
PfKE02.g476	B
PfKE02.g260	B
PfKE02.g268	B
PfKE02.g10	B
PfKE02.g303	B
PfKE02.g254	C
PfKE02.g255	C
PfKE02.g13	B
PfKE02.g17	C
PfKE02.g334	B
PfKE02.g308	B
PfKE02.g11	C
PfKE02.g15	B
PfKE02.g219	B
PfKE02.g38	B
PfKE02.g25	B
PfKE02.g16	B
PfKE02.g195	B
PfKE02.g24	A
PfKE02.g36	B
PfKE02.g262	B
PfKE02.g149	B
PfKE02.g265	B
PfKE02.g37	B
PfKE02.g309	B
PfKE02.g57	B
PfKE02.g76	B
PfKE02.g87	B
PfKE02.g301	B
PFKE10.g280	B
PFKE10.g517	E
PFKE10.g237	A
PFKE10.g11	B
PFKE10.g462	A
PFKE10.g472	A
QG0232-C.g2822	B
QG0232-C.g2881	A
QG0232-C.g3209	C
QG0232-C.g2568	A
QG0232-C.g3440	B
QG0232-C.g2163	B
QG0232-C.g2510	B
QG0232-C.g3625	B
QG0232-C.g3645	B
QG0232-C.g3646	B
QG0232-C.g3794	B
QG0232-C.g3640	B
QG0232-C.g2148	B
QG0232-C.g3150	B
QG0232-C.g3787	B
QG0232-C.g2919	B
QG0232-C.g2475	B
QG0232-C.g3197	B
QG0232-C.g3164	C
QG0232-C.g3174	C
QG0232-C.g2080	A
QG0232-C.g2609	C
QG0232-C.g3631	B
QG0232-C.g3644	B
QG0232-C.g36	B
QG0232-C.g3405	B
QG0232-C.g2852	B
QG0232-C.g2946	B
QG0232-C.g2907	B
QG0232-C.g2149	B
QG0232-C.g2582	E
QG0232-C.g3219	B
QG0232-C.g2865	B
QG0232-C.g3466	B
QG0232-C.g2135	B
QG0232-C.g2581	E
QG0232-C.g3135	C
QG0232-C.g2932	B
QG0232-C.g3479	B
QG0232-C.g261	B
QG0232-C.g2081	A
QG0232-C.g3820	B
QG0232-C.g333	A
QG0234-C.g2022	A
QG0234-C.g2080	B
QG0234-C.g2535	B
QG0234-C.g3006	A
QG0234-C.g3041	C
QG0234-C.g2621	C
QG0234-C.g3263	B
QG0234-C.g3535	B
QG0234-C.g2635	B
QG0234-C.g3560	B
QG0234-C.g3231	B
QG0234-C.g3362	C
QG0234-C.g3598	B
QG0234-C.g3607	C
QG0234-C.g3579	B
QG0234-C.g3569	B
QG0234-C.g3794	C
QG0234-C.g4036	B
QG0234-C.g3848	B
QG0234-C.g4064	C
QG0234-C.g14	B
QG0234-C.g53	B
QG0234-C.g335	B
QG0234-C.g3826	B
QG0234-C.g3305	B
QG0234-C.g4030	B
QG0234-C.g3589	B
QG0234-C.g493	B
QG0234-C.g333	B
QG0234-C.g2990	A
QG0234-C.g499	B
QG0234-C.g48	C
QG0234-C.g2483	A
QG0234-C.g2905	B
QG0234-C.g586	B
QG0234-C.g3862	B
QG0234-C.g2521	B
QG0234-C.g3998	C
QG0234-C.g39	C
QG0234-C.g2571	A
QG0234-C.g3279	A
QG0234-C.g661	B
QG0234-C.g582	B
QG0234-C.g78	B
QG0234-C.g788	C
QG0234-C.g31	B
QG0234-C.g587	E
QG0234-C.g4058	B
QG0234-C.g58	B
QG0234-C.g21	B
QG0234-C.g357	C
QG0234-C.g2484	A
QG0234-C.g2923	B
QG0234-C.g2131	A
QG0234-C.g2126	A
QG0234-C.g496	C
QG0234-C.g4010	B
PD0514-C.g371	B
PD0514-C.g385	C
PD0514-C.g428	B
PD0514-C.g474	B
PD0514-C.g594	B
PD0514-C.g494	B
PD0514-C.g628	C
PD0514-C.g650	B
PD0514-C.g687	B
PD0514-C.g699	C
PD0514-C.g711	C
PD0514-C.g719	B
PD0514-C.g726	B
PD0514-C.g736	B
PD0514-C.g193	B
PD0514-C.g769	B
PD0514-C.g784	B
PD0514-C.g803	B
PD0514-C.g790	B
PD0514-C.g822	B
PD0514-C.g837	C
PD0514-C.g838	B
PD0514-C.g844	B
PD0514-C.g779	B
PD0514-C.g444	A
PD0514-C.g514	A
PD0514-C.g901	B
PD0514-C.g902	C
PD0514-C.g13	B
PD0514-C.g34	B
PD0514-C.g14	C
PD0514-C.g74	B
PD0514-C.g79	C
PD0515-C.g962	B
PD0515-C.g1104	A
PD0515-C.g121	A
PD0515-C.g1343	A
PD0515-C.g194	E
PD0515-C.g251	A
PD0515-C.g147	A
PD0515-C.g294	A
PD0515-C.g353	B
PD0515-C.g218	B
PD0515-C.g296	A
PD0515-C.g488	A
PD0515-C.g384	B
PD0515-C.g437	B
PD0515-C.g454	B
PD0515-C.g487	A
PD0515-C.g520	A
PD0515-C.g554	B
PD0515-C.g541	B
PD0515-C.g176	B
PD0515-C.g619	B
PD0515-C.g815	A
PD0515-C.g650	A
PD0515-C.g328	B
PD0515-C.g726	B
PD0515-C.g712	B
PD0515-C.g751	C
PD0515-C.g781	A
PD0515-C.g847	B
PD0515-C.g861	B
PD0515-C.g922	B
PD0515-C.g894	B
PD0515-C.g961	B
PD0515-C.g833	C
